FIRSTBOXNUM_BATTERYNUM,VOLTAGEVALUE,TEMPREATUREVALUE,RECEIVETIME,
7_5,3.143,0,2015-12-11 18:35:20.0,
7_6,3.139,0,2015-12-11 18:35:20.0,
7_7,3.141,0,2015-12-11 18:35:20.0,
7_8,3.135,0,2015-12-11 18:35:20.0,
7_9,3.137,0,2015-12-11 18:35:20.0,
7_10,3.13,0,2015-12-11 18:35:20.0,
7_11,3.137,0,2015-12-11 18:35:20.0,
7_12,3.134,0,2015-12-11 18:35:20.0,
7_13,3.098,0,2015-12-11 18:35:20.0,
7_14,3.136,0,2015-12-11 18:35:20.0,
7_15,3.138,0,2015-12-11 18:35:20.0,
7_16,3.131,0,2015-12-11 18:35:20.0,
8_1,3.14,64,2015-12-11 18:35:20.0,
8_2,3.14,62,2015-12-11 18:35:20.0,
8_3,3.142,0,2015-12-11 18:35:20.0,
8_4,3.094,0,2015-12-11 18:35:20.0,
8_5,3.137,0,2015-12-11 18:35:20.0,
8_6,3.136,0,2015-12-11 18:35:20.0,
8_7,3.136,0,2015-12-11 18:35:20.0,
8_8,3.145,0,2015-12-11 18:35:20.0,
8_9,3.143,0,2015-12-11 18:35:20.0,
8_10,3.144,0,2015-12-11 18:35:20.0,
8_11,3.142,0,2015-12-11 18:35:20.0,
8_12,3.139,0,2015-12-11 18:35:20.0,
8_13,3.106,0,2015-12-11 18:35:20.0,
8_14,3.139,0,2015-12-11 18:35:20.0,
8_15,3.144,0,2015-12-11 18:35:20.0,
8_16,3.135,0,2015-12-11 18:35:20.0,
9_1,3.143,65,2015-12-11 18:35:20.0,
9_2,3.143,65,2015-12-11 18:35:20.0,
9_3,3.145,0,2015-12-11 18:35:20.0,
9_4,3.104,0,2015-12-11 18:35:20.0,
9_5,3.147,0,2015-12-11 18:35:20.0,
9_6,3.142,0,2015-12-11 18:35:20.0,
9_7,3.147,0,2015-12-11 18:35:20.0,
9_8,3.146,0,2015-12-11 18:35:20.0,
9_9,3.148,0,2015-12-11 18:35:20.0,
9_10,3.142,0,2015-12-11 18:35:20.0,
9_11,3.147,0,2015-12-11 18:35:20.0,
9_12,3.145,0,2015-12-11 18:35:20.0,
9_13,3.111,0,2015-12-11 18:35:20.0,
9_14,3.144,0,2015-12-11 18:35:20.0,
9_15,3.147,0,2015-12-11 18:35:20.0,
9_16,3.144,0,2015-12-11 18:35:20.0,
1_1,3.144,65,2015-12-11 18:35:20.0,
1_2,3.144,65,2015-12-11 18:35:20.0,
1_3,3.142,0,2015-12-11 18:35:20.0,
1_4,3.105,0,2015-12-11 18:35:20.0,
1_5,3.143,0,2015-12-11 18:35:20.0,
1_6,3.143,0,2015-12-11 18:35:20.0,
1_7,3.143,0,2015-12-11 18:35:20.0,
1_8,3.143,0,2015-12-11 18:35:20.0,
1_9,3.144,0,2015-12-11 18:35:20.0,
1_10,3.143,0,2015-12-11 18:35:20.0,
1_11,3.144,0,2015-12-11 18:35:20.0,
1_12,3.14,0,2015-12-11 18:35:20.0,
1_13,3.107,0,2015-12-11 18:35:20.0,
1_14,3.144,0,2015-12-11 18:35:20.0,
1_15,3.142,0,2015-12-11 18:35:20.0,
1_16,3.142,0,2015-12-11 18:35:20.0,
2_1,3.144,64,2015-12-11 18:35:20.0,
2_2,3.138,64,2015-12-11 18:35:20.0,
2_3,3.136,0,2015-12-11 18:35:20.0,
2_4,3.102,0,2015-12-11 18:35:20.0,
2_5,3.136,0,2015-12-11 18:35:20.0,
2_6,3.138,0,2015-12-11 18:35:20.0,
2_7,3.142,0,2015-12-11 18:35:20.0,
2_8,3.141,0,2015-12-11 18:35:20.0,
2_9,3.144,0,2015-12-11 18:35:20.0,
2_10,3.145,0,2015-12-11 18:35:20.0,
2_11,3.146,0,2015-12-11 18:35:20.0,
2_12,3.137,0,2015-12-11 18:35:20.0,
2_13,3.108,0,2015-12-11 18:35:20.0,
2_14,3.141,0,2015-12-11 18:35:20.0,
2_15,3.14,0,2015-12-11 18:35:20.0,
2_16,3.137,0,2015-12-11 18:35:20.0,
3_1,3.143,65,2015-12-11 18:35:20.0,
3_2,3.142,64,2015-12-11 18:35:20.0,
3_3,3.141,0,2015-12-11 18:35:20.0,
3_4,3.107,0,2015-12-11 18:35:20.0,
3_5,3.145,0,2015-12-11 18:35:20.0,
3_6,3.144,0,2015-12-11 18:35:20.0,
3_7,3.146,0,2015-12-11 18:35:20.0,
3_8,3.112,0,2015-12-11 18:35:20.0,
3_9,3.145,0,2015-12-11 18:35:20.0,
3_10,3.141,0,2015-12-11 18:35:20.0,
3_11,3.141,0,2015-12-11 18:35:20.0,
3_12,3.135,0,2015-12-11 18:35:20.0,
3_13,3.134,0,2015-12-11 18:35:20.0,
3_14,3.135,0,2015-12-11 18:35:20.0,
3_15,3.138,0,2015-12-11 18:35:20.0,
3_16,3.142,0,2015-12-11 18:35:20.0,
3_17,3.114,0,2015-12-11 18:35:20.0,
3_18,3.144,0,2015-12-11 18:35:20.0,
3_19,3.139,0,2015-12-11 18:35:20.0,
3_20,3.139,0,2015-12-11 18:35:20.0,
3_21,3.111,0,2015-12-11 18:35:20.0,
3_22,3.139,0,2015-12-11 18:35:20.0,
3_23,3.141,0,2015-12-11 18:35:20.0,
3_24,3.137,0,2015-12-11 18:35:20.0,
4_1,3.144,65,2015-12-11 18:35:20.0,
4_2,3.144,64,2015-12-11 18:35:20.0,
4_3,3.143,0,2015-12-11 18:35:20.0,
4_4,3.106,0,2015-12-11 18:35:20.0,
4_5,3.14,0,2015-12-11 18:35:20.0,
4_6,3.138,0,2015-12-11 18:35:20.0,
4_7,3.141,0,2015-12-11 18:35:20.0,
4_8,3.145,0,2015-12-11 18:35:20.0,
4_9,3.147,0,2015-12-11 18:35:20.0,
4_10,3.146,0,2015-12-11 18:35:20.0,
4_11,3.145,0,2015-12-11 18:35:20.0,
4_12,3.138,0,2015-12-11 18:35:20.0,
4_13,3.107,0,2015-12-11 18:35:20.0,
4_14,3.144,0,2015-12-11 18:35:20.0,
4_15,3.143,0,2015-12-11 18:35:20.0,
4_16,3.138,0,2015-12-11 18:35:20.0,
5_1,3.143,65,2015-12-11 18:35:20.0,
5_2,3.145,64,2015-12-11 18:35:20.0,
5_3,3.136,0,2015-12-11 18:35:20.0,
5_4,3.088,0,2015-12-11 18:35:20.0,
5_5,3.143,0,2015-12-11 18:35:20.0,
5_6,3.142,0,2015-12-11 18:35:20.0,
5_7,3.143,0,2015-12-11 18:35:20.0,
5_8,3.11,0,2015-12-11 18:35:20.0,
5_9,3.142,0,2015-12-11 18:35:20.0,
5_10,3.138,0,2015-12-11 18:35:20.0,
5_11,3.138,0,2015-12-11 18:35:20.0,
5_12,3.134,0,2015-12-11 18:35:20.0,
5_13,3.134,0,2015-12-11 18:35:20.0,
5_14,3.137,0,2015-12-11 18:35:20.0,
5_15,3.141,0,2015-12-11 18:35:20.0,
5_16,3.142,0,2015-12-11 18:35:20.0,
5_17,3.107,0,2015-12-11 18:35:20.0,
5_18,3.146,0,2015-12-11 18:35:20.0,
5_19,3.138,0,2015-12-11 18:35:20.0,
5_20,3.136,0,2015-12-11 18:35:20.0,
5_21,3.109,0,2015-12-11 18:35:20.0,
5_22,3.135,0,2015-12-11 18:35:20.0,
5_23,3.139,0,2015-12-11 18:35:20.0,
5_24,3.137,0,2015-12-11 18:35:20.0,
6_1,3.142,65,2015-12-11 18:35:20.0,
6_2,3.149,64,2015-12-11 18:35:20.0,
6_3,3.14,0,2015-12-11 18:35:20.0,
6_4,3.106,0,2015-12-11 18:35:20.0,
6_5,3.148,0,2015-12-11 18:35:20.0,
6_6,3.146,0,2015-12-11 18:35:20.0,
6_7,3.147,0,2015-12-11 18:35:20.0,
1_1,3.228,65,2015-12-11 19:05:21.0,
1_2,3.228,64,2015-12-11 19:05:21.0,
1_3,3.229,0,2015-12-11 19:05:21.0,
1_4,3.213,0,2015-12-11 19:05:21.0,
1_5,3.226,0,2015-12-11 19:05:21.0,
1_6,3.226,0,2015-12-11 19:05:21.0,
1_7,3.226,0,2015-12-11 19:05:21.0,
1_8,3.226,0,2015-12-11 19:05:21.0,
1_9,3.21,0,2015-12-11 19:05:21.0,
1_10,3.211,0,2015-12-11 19:05:21.0,
1_11,3.21,0,2015-12-11 19:05:21.0,
1_12,3.208,0,2015-12-11 19:05:21.0,
1_13,3.19,0,2015-12-11 19:05:21.0,
1_14,3.208,0,2015-12-11 19:05:21.0,
1_15,3.209,0,2015-12-11 19:05:21.0,
1_16,3.207,0,2015-12-11 19:05:21.0,
2_1,3.332,62,2015-12-11 19:05:21.0,
2_2,3.335,62,2015-12-11 19:05:21.0,
2_3,3.336,0,2015-12-11 19:05:21.0,
2_4,3.359,0,2015-12-11 19:05:21.0,
2_5,3.334,0,2015-12-11 19:05:21.0,
2_6,3.337,0,2015-12-11 19:05:21.0,
2_7,3.336,0,2015-12-11 19:05:21.0,
2_8,3.336,0,2015-12-11 19:05:21.0,
2_9,3.334,0,2015-12-11 19:05:21.0,
2_10,3.336,0,2015-12-11 19:05:21.0,
2_11,3.336,0,2015-12-11 19:05:21.0,
2_12,3.336,0,2015-12-11 19:05:21.0,
2_13,3.357,0,2015-12-11 19:05:21.0,
2_14,3.337,0,2015-12-11 19:05:21.0,
2_15,3.335,0,2015-12-11 19:05:21.0,
2_16,3.336,0,2015-12-11 19:05:21.0,
3_1,3.33,64,2015-12-11 19:05:21.0,
3_2,3.336,62,2015-12-11 19:05:21.0,
3_3,3.335,0,2015-12-11 19:05:21.0,
3_4,3.355,0,2015-12-11 19:05:21.0,
3_5,3.331,0,2015-12-11 19:05:21.0,
3_6,3.334,0,2015-12-11 19:05:21.0,
3_7,3.334,0,2015-12-11 19:05:21.0,
3_8,3.353,0,2015-12-11 19:05:21.0,
3_9,3.328,0,2015-12-11 19:05:21.0,
3_10,3.333,0,2015-12-11 19:05:21.0,
3_11,3.332,0,2015-12-11 19:05:21.0,
3_12,3.333,0,2015-12-11 19:05:21.0,
3_13,3.327,0,2015-12-11 19:05:21.0,
3_14,3.332,0,2015-12-11 19:05:21.0,
3_15,3.334,0,2015-12-11 19:05:21.0,
3_16,3.33,0,2015-12-11 19:05:21.0,
3_17,3.348,0,2015-12-11 19:05:21.0,
3_18,3.33,0,2015-12-11 19:05:21.0,
3_19,3.332,0,2015-12-11 19:05:21.0,
3_20,3.33,0,2015-12-11 19:05:21.0,
3_21,3.349,0,2015-12-11 19:05:21.0,
3_22,3.329,0,2015-12-11 19:05:21.0,
3_23,3.331,0,2015-12-11 19:05:21.0,
3_24,3.33,0,2015-12-11 19:05:21.0,
4_1,3.318,64,2015-12-11 19:05:21.0,
4_2,3.32,64,2015-12-11 19:05:21.0,
4_3,3.321,0,2015-12-11 19:05:21.0,
4_4,3.339,0,2015-12-11 19:05:21.0,
4_5,3.32,0,2015-12-11 19:05:21.0,
4_6,3.321,0,2015-12-11 19:05:21.0,
4_7,3.321,0,2015-12-11 19:05:21.0,
4_8,3.318,0,2015-12-11 19:05:21.0,
4_9,3.319,0,2015-12-11 19:05:21.0,
4_10,3.322,0,2015-12-11 19:05:21.0,
4_11,3.321,0,2015-12-11 19:05:21.0,
4_12,3.322,0,2015-12-11 19:05:21.0,
4_13,3.338,0,2015-12-11 19:05:21.0,
4_14,3.322,0,2015-12-11 19:05:21.0,
4_15,3.322,0,2015-12-11 19:05:21.0,
4_16,3.32,0,2015-12-11 19:05:21.0,
5_1,3.297,65,2015-12-11 19:05:21.0,
5_2,3.298,63,2015-12-11 19:05:21.0,
5_3,3.3,0,2015-12-11 19:05:21.0,
5_4,3.308,0,2015-12-11 19:05:21.0,
5_5,3.296,0,2015-12-11 19:05:21.0,
5_6,3.299,0,2015-12-11 19:05:21.0,
5_7,3.3,0,2015-12-11 19:05:21.0,
5_8,3.308,0,2015-12-11 19:05:21.0,
5_9,3.296,0,2015-12-11 19:05:21.0,
5_10,3.297,0,2015-12-11 19:05:21.0,
5_11,3.296,0,2015-12-11 19:05:21.0,
5_12,3.296,0,2015-12-11 19:05:21.0,
5_13,3.296,0,2015-12-11 19:05:21.0,
5_14,3.297,0,2015-12-11 19:05:21.0,
5_15,3.298,0,2015-12-11 19:05:21.0,
5_16,3.296,0,2015-12-11 19:05:21.0,
5_17,3.308,0,2015-12-11 19:05:21.0,
5_18,3.298,0,2015-12-11 19:05:21.0,
5_19,3.302,0,2015-12-11 19:05:21.0,
5_20,3.301,0,2015-12-11 19:05:21.0,
5_21,3.31,0,2015-12-11 19:05:21.0,
5_22,3.3,0,2015-12-11 19:05:21.0,
5_23,3.299,0,2015-12-11 19:05:21.0,
5_24,3.298,0,2015-12-11 19:05:21.0,
6_1,3.279,65,2015-12-11 19:05:21.0,
6_2,3.28,64,2015-12-11 19:05:21.0,
6_3,3.28,0,2015-12-11 19:05:21.0,
6_4,3.281,0,2015-12-11 19:05:21.0,
6_5,3.281,0,2015-12-11 19:05:21.0,
6_6,3.282,0,2015-12-11 19:05:21.0,
6_7,3.282,0,2015-12-11 19:05:21.0,
6_8,3.288,0,2015-12-11 19:05:21.0,
6_9,3.282,0,2015-12-11 19:05:21.0,
6_10,3.282,0,2015-12-11 19:05:21.0,
6_11,3.281,0,2015-12-11 19:05:21.0,
6_12,3.281,0,2015-12-11 19:05:21.0,
6_13,3.28,0,2015-12-11 19:05:21.0,
6_14,3.281,0,2015-12-11 19:05:21.0,
6_15,3.282,0,2015-12-11 19:05:21.0,
6_16,3.281,0,2015-12-11 19:05:21.0,
6_17,3.287,0,2015-12-11 19:05:21.0,
6_18,3.281,0,2015-12-11 19:05:21.0,
6_19,3.282,0,2015-12-11 19:05:21.0,
6_20,3.279,0,2015-12-11 19:05:21.0,
6_21,3.284,0,2015-12-11 19:05:21.0,
6_22,3.279,0,2015-12-11 19:05:21.0,
6_23,3.281,0,2015-12-11 19:05:21.0,
6_24,3.279,0,2015-12-11 19:05:21.0,
7_1,3.264,64,2015-12-11 19:05:21.0,
7_2,3.265,62,2015-12-11 19:05:21.0,
7_3,3.265,0,2015-12-11 19:05:21.0,
7_4,3.263,0,2015-12-11 19:05:21.0,
7_5,3.264,0,2015-12-11 19:05:21.0,
7_6,3.264,0,2015-12-11 19:05:21.0,
7_7,3.265,0,2015-12-11 19:05:21.0,
7_8,3.264,0,2015-12-11 19:05:21.0,
7_9,3.258,0,2015-12-11 19:05:21.0,
7_10,3.259,0,2015-12-11 19:05:21.0,
7_11,3.259,0,2015-12-11 19:05:21.0,
7_12,3.258,0,2015-12-11 19:05:21.0,
7_13,3.256,0,2015-12-11 19:05:21.0,
7_14,3.259,0,2015-12-11 19:05:21.0,
7_15,3.26,0,2015-12-11 19:05:21.0,
7_16,3.259,0,2015-12-11 19:05:21.0,
8_1,3.247,62,2015-12-11 19:05:21.0,
8_2,3.247,62,2015-12-11 19:05:21.0,
8_3,3.248,0,2015-12-11 19:05:21.0,
8_4,3.239,0,2015-12-11 19:05:21.0,
8_5,3.246,0,2015-12-11 19:05:21.0,
8_6,3.246,0,2015-12-11 19:05:21.0,
8_7,3.247,0,2015-12-11 19:05:21.0,
8_8,3.248,0,2015-12-11 19:05:21.0,
8_9,3.242,0,2015-12-11 19:05:21.0,
8_10,3.244,0,2015-12-11 19:05:21.0,
8_11,3.244,0,2015-12-11 19:05:21.0,
8_12,3.241,0,2015-12-11 19:05:21.0,
8_13,3.236,0,2015-12-11 19:05:21.0,
8_14,3.244,0,2015-12-11 19:05:21.0,
8_15,3.244,0,2015-12-11 19:05:21.0,
8_16,3.241,0,2015-12-11 19:05:21.0,
9_1,3.329,64,2015-12-11 19:05:21.0,
9_2,3.332,64,2015-12-11 19:05:21.0,
9_3,3.33,0,2015-12-11 19:05:21.0,
9_4,3.352,0,2015-12-11 19:05:21.0,
9_5,3.328,0,2015-12-11 19:05:21.0,
9_6,3.331,0,2015-12-11 19:05:21.0,
9_7,3.329,0,2015-12-11 19:05:21.0,
9_8,3.329,0,2015-12-11 19:05:21.0,
9_9,3.332,0,2015-12-11 19:05:21.0,
9_10,3.337,0,2015-12-11 19:05:21.0,
9_11,3.333,0,2015-12-11 19:05:21.0,
9_12,3.334,0,2015-12-11 19:05:21.0,
9_13,3.356,0,2015-12-11 19:05:21.0,
9_14,3.336,0,2015-12-11 19:05:21.0,
9_15,3.332,0,2015-12-11 19:05:21.0,
9_16,3.332,0,2015-12-11 19:05:21.0,
1_1,3.262,65,2015-12-11 19:35:22.0,
1_2,3.264,65,2015-12-11 19:35:22.0,
1_3,3.262,0,2015-12-11 19:35:22.0,
1_4,3.259,0,2015-12-11 19:35:22.0,
1_5,3.262,0,2015-12-11 19:35:22.0,
1_6,3.263,0,2015-12-11 19:35:22.0,
1_7,3.264,0,2015-12-11 19:35:22.0,
1_8,3.263,0,2015-12-11 19:35:22.0,
1_9,3.261,0,2015-12-11 19:35:22.0,
1_10,3.262,0,2015-12-11 19:35:22.0,
1_11,3.262,0,2015-12-11 19:35:22.0,
1_12,3.262,0,2015-12-11 19:35:22.0,
1_13,3.258,0,2015-12-11 19:35:22.0,
1_14,3.262,0,2015-12-11 19:35:22.0,
1_15,3.262,0,2015-12-11 19:35:22.0,
1_16,3.26,0,2015-12-11 19:35:22.0,
2_1,3.261,64,2015-12-11 19:35:22.0,
2_2,3.262,62,2015-12-11 19:35:22.0,
2_3,3.261,0,2015-12-11 19:35:22.0,
2_4,3.258,0,2015-12-11 19:35:22.0,
2_5,3.261,0,2015-12-11 19:35:22.0,
2_6,3.261,0,2015-12-11 19:35:22.0,
2_7,3.262,0,2015-12-11 19:35:22.0,
2_8,3.261,0,2015-12-11 19:35:22.0,
2_9,3.261,0,2015-12-11 19:35:22.0,
2_10,3.262,0,2015-12-11 19:35:22.0,
2_11,3.262,0,2015-12-11 19:35:22.0,
2_12,3.261,0,2015-12-11 19:35:22.0,
2_13,3.258,0,2015-12-11 19:35:22.0,
2_14,3.261,0,2015-12-11 19:35:22.0,
2_15,3.262,0,2015-12-11 19:35:22.0,
2_16,3.261,0,2015-12-11 19:35:22.0,
3_1,3.263,65,2015-12-11 19:35:22.0,
3_2,3.264,64,2015-12-11 19:35:22.0,
3_3,3.262,0,2015-12-11 19:35:22.0,
3_4,3.26,0,2015-12-11 19:35:22.0,
3_5,3.263,0,2015-12-11 19:35:22.0,
3_6,3.264,0,2015-12-11 19:35:22.0,
3_7,3.264,0,2015-12-11 19:35:22.0,
3_8,3.261,0,2015-12-11 19:35:22.0,
3_9,3.264,0,2015-12-11 19:35:22.0,
3_10,3.263,0,2015-12-11 19:35:22.0,
3_11,3.262,0,2015-12-11 19:35:22.0,
3_12,3.26,0,2015-12-11 19:35:22.0,
3_13,3.259,0,2015-12-11 19:35:22.0,
3_14,3.262,0,2015-12-11 19:35:22.0,
3_15,3.262,0,2015-12-11 19:35:22.0,
3_16,3.262,0,2015-12-11 19:35:22.0,
3_17,3.261,0,2015-12-11 19:35:22.0,
3_18,3.264,0,2015-12-11 19:35:22.0,
3_19,3.263,0,2015-12-11 19:35:22.0,
3_20,3.262,0,2015-12-11 19:35:22.0,
3_21,3.259,0,2015-12-11 19:35:22.0,
3_22,3.262,0,2015-12-11 19:35:22.0,
3_23,3.264,0,2015-12-11 19:35:22.0,
3_24,3.262,0,2015-12-11 19:35:22.0,
4_1,3.262,65,2015-12-11 19:35:22.0,
4_2,3.263,65,2015-12-11 19:35:22.0,
4_3,3.262,0,2015-12-11 19:35:22.0,
4_4,3.258,0,2015-12-11 19:35:22.0,
4_5,3.262,0,2015-12-11 19:35:22.0,
4_6,3.262,0,2015-12-11 19:35:22.0,
4_7,3.262,0,2015-12-11 19:35:22.0,
4_8,3.262,0,2015-12-11 19:35:22.0,
4_9,3.262,0,2015-12-11 19:35:22.0,
4_10,3.264,0,2015-12-11 19:35:22.0,
4_11,3.264,0,2015-12-11 19:35:22.0,
4_12,3.262,0,2015-12-11 19:35:22.0,
4_13,3.261,0,2015-12-11 19:35:22.0,
4_14,3.264,0,2015-12-11 19:35:22.0,
4_15,3.265,0,2015-12-11 19:35:22.0,
4_16,3.262,0,2015-12-11 19:35:22.0,
5_1,3.262,65,2015-12-11 19:35:22.0,
5_2,3.263,65,2015-12-11 19:35:22.0,
5_3,3.262,0,2015-12-11 19:35:22.0,
5_4,3.259,0,2015-12-11 19:35:22.0,
5_5,3.262,0,2015-12-11 19:35:22.0,
5_6,3.262,0,2015-12-11 19:35:22.0,
5_7,3.264,0,2015-12-11 19:35:22.0,
5_8,3.261,0,2015-12-11 19:35:22.0,
5_9,3.264,0,2015-12-11 19:35:22.0,
5_10,3.263,0,2015-12-11 19:35:22.0,
5_11,3.261,0,2015-12-11 19:35:22.0,
5_12,3.261,0,2015-12-11 19:35:22.0,
5_13,3.261,0,2015-12-11 19:35:22.0,
5_14,3.263,0,2015-12-11 19:35:22.0,
5_15,3.262,0,2015-12-11 19:35:22.0,
5_16,3.262,0,2015-12-11 19:35:22.0,
5_17,3.261,0,2015-12-11 19:35:22.0,
5_18,3.264,0,2015-12-11 19:35:22.0,
5_19,3.263,0,2015-12-11 19:35:22.0,
5_20,3.262,0,2015-12-11 19:35:22.0,
5_21,3.259,0,2015-12-11 19:35:22.0,
5_22,3.262,0,2015-12-11 19:35:22.0,
5_23,3.263,0,2015-12-11 19:35:22.0,
5_24,3.262,0,2015-12-11 19:35:22.0,
6_1,3.264,65,2015-12-11 19:35:22.0,
6_2,3.265,65,2015-12-11 19:35:22.0,
6_3,3.264,0,2015-12-11 19:35:22.0,
6_4,3.261,0,2015-12-11 19:35:22.0,
6_5,3.264,0,2015-12-11 19:35:22.0,
6_6,3.265,0,2015-12-11 19:35:22.0,
6_7,3.265,0,2015-12-11 19:35:22.0,
6_8,3.264,0,2015-12-11 19:35:22.0,
6_9,3.265,0,2015-12-11 19:35:22.0,
6_10,3.265,0,2015-12-11 19:35:22.0,
6_11,3.265,0,2015-12-11 19:35:22.0,
6_12,3.262,0,2015-12-11 19:35:22.0,
6_13,3.26,0,2015-12-11 19:35:22.0,
6_14,3.262,0,2015-12-11 19:35:22.0,
6_15,3.262,0,2015-12-11 19:35:22.0,
6_16,3.262,0,2015-12-11 19:35:22.0,
6_17,3.261,0,2015-12-11 19:35:22.0,
6_18,3.263,0,2015-12-11 19:35:22.0,
6_19,3.262,0,2015-12-11 19:35:22.0,
6_20,3.262,0,2015-12-11 19:35:22.0,
6_21,3.259,0,2015-12-11 19:35:22.0,
6_22,3.262,0,2015-12-11 19:35:22.0,
6_23,3.262,0,2015-12-11 19:35:22.0,
6_24,3.261,0,2015-12-11 19:35:22.0,
7_1,3.264,65,2015-12-11 19:35:22.0,
7_2,3.265,64,2015-12-11 19:35:22.0,
7_3,3.264,0,2015-12-11 19:35:22.0,
7_4,3.261,0,2015-12-11 19:35:22.0,
7_5,3.264,0,2015-12-11 19:35:22.0,
7_6,3.264,0,2015-12-11 19:35:22.0,
7_7,3.264,0,2015-12-11 19:35:22.0,
7_8,3.264,0,2015-12-11 19:35:22.0,
7_9,3.259,0,2015-12-11 19:35:22.0,
7_10,3.259,0,2015-12-11 19:35:22.0,
7_11,3.261,0,2015-12-11 19:35:22.0,
7_12,3.259,0,2015-12-11 19:35:22.0,
7_13,3.256,0,2015-12-11 19:35:22.0,
7_14,3.26,0,2015-12-11 19:35:22.0,
7_15,3.261,0,2015-12-11 19:35:22.0,
7_16,3.259,0,2015-12-11 19:35:22.0,
8_1,3.261,64,2015-12-11 19:35:22.0,
8_2,3.261,62,2015-12-11 19:35:22.0,
8_3,3.261,0,2015-12-11 19:35:22.0,
8_4,3.257,0,2015-12-11 19:35:22.0,
8_5,3.261,0,2015-12-11 19:35:22.0,
8_6,3.261,0,2015-12-11 19:35:22.0,
8_7,3.262,0,2015-12-11 19:35:22.0,
8_8,3.261,0,2015-12-11 19:35:22.0,
8_9,3.261,0,2015-12-11 19:35:22.0,
8_10,3.261,0,2015-12-11 19:35:22.0,
8_11,3.261,0,2015-12-11 19:35:22.0,
8_12,3.259,0,2015-12-11 19:35:22.0,
8_13,3.258,0,2015-12-11 19:35:22.0,
8_14,3.261,0,2015-12-11 19:35:22.0,
8_15,3.261,0,2015-12-11 19:35:22.0,
8_16,3.259,0,2015-12-11 19:35:22.0,
9_1,3.261,65,2015-12-11 19:35:22.0,
9_2,3.262,65,2015-12-11 19:35:22.0,
9_3,3.262,0,2015-12-11 19:35:22.0,
9_4,3.258,0,2015-12-11 19:35:22.0,
9_5,3.261,0,2015-12-11 19:35:22.0,
9_6,3.261,0,2015-12-11 19:35:22.0,
9_7,3.262,0,2015-12-11 19:35:22.0,
9_8,3.261,0,2015-12-11 19:35:22.0,
9_9,3.262,0,2015-12-11 19:35:22.0,
9_10,3.262,0,2015-12-11 19:35:22.0,
9_11,3.262,0,2015-12-11 19:35:22.0,
9_12,3.261,0,2015-12-11 19:35:22.0,
9_13,3.261,0,2015-12-11 19:35:22.0,
9_14,3.264,0,2015-12-11 19:35:22.0,
9_15,3.265,0,2015-12-11 19:35:22.0,
9_16,3.264,0,2015-12-11 19:35:22.0,
1_1,3.128,67,2015-12-11 20:05:23.0,
1_2,3.132,67,2015-12-11 20:05:23.0,
1_3,3.129,0,2015-12-11 20:05:23.0,
1_4,3.086,0,2015-12-11 20:05:23.0,
1_5,3.128,0,2015-12-11 20:05:23.0,
1_6,3.127,0,2015-12-11 20:05:23.0,
1_7,3.129,0,2015-12-11 20:05:23.0,
1_8,3.127,0,2015-12-11 20:05:23.0,
1_9,3.124,0,2015-12-11 20:05:23.0,
1_10,3.132,0,2015-12-11 20:05:23.0,
1_11,3.128,0,2015-12-11 20:05:23.0,
1_12,3.125,0,2015-12-11 20:05:23.0,
1_13,3.085,0,2015-12-11 20:05:23.0,
1_14,3.118,0,2015-12-11 20:05:23.0,
1_15,3.123,0,2015-12-11 20:05:23.0,
1_16,3.121,0,2015-12-11 20:05:23.0,
2_1,3.124,65,2015-12-11 20:05:23.0,
2_2,3.124,65,2015-12-11 20:05:23.0,
2_3,3.122,0,2015-12-11 20:05:23.0,
2_4,3.083,0,2015-12-11 20:05:23.0,
2_5,3.125,0,2015-12-11 20:05:23.0,
2_6,3.119,0,2015-12-11 20:05:23.0,
2_7,3.121,0,2015-12-11 20:05:23.0,
2_8,3.123,0,2015-12-11 20:05:23.0,
2_9,3.126,0,2015-12-11 20:05:23.0,
2_10,3.126,0,2015-12-11 20:05:23.0,
2_11,3.117,0,2015-12-11 20:05:23.0,
2_12,3.117,0,2015-12-11 20:05:23.0,
2_13,3.084,0,2015-12-11 20:05:23.0,
2_14,3.118,0,2015-12-11 20:05:23.0,
2_15,3.121,0,2015-12-11 20:05:23.0,
2_16,3.123,0,2015-12-11 20:05:23.0,
3_1,3.132,67,2015-12-11 20:05:23.0,
3_2,3.123,65,2015-12-11 20:05:23.0,
3_3,3.124,0,2015-12-11 20:05:23.0,
3_4,3.094,0,2015-12-11 20:05:23.0,
3_5,3.125,0,2015-12-11 20:05:23.0,
3_6,3.124,0,2015-12-11 20:05:23.0,
3_7,3.125,0,2015-12-11 20:05:23.0,
3_8,3.084,0,2015-12-11 20:05:23.0,
3_9,3.129,0,2015-12-11 20:05:23.0,
3_10,3.123,0,2015-12-11 20:05:23.0,
3_11,3.121,0,2015-12-11 20:05:23.0,
3_12,3.115,0,2015-12-11 20:05:23.0,
3_13,3.126,0,2015-12-11 20:05:23.0,
3_14,3.124,0,2015-12-11 20:05:23.0,
3_15,3.121,0,2015-12-11 20:05:23.0,
3_16,3.13,0,2015-12-11 20:05:23.0,
3_17,3.1,0,2015-12-11 20:05:23.0,
3_18,3.133,0,2015-12-11 20:05:23.0,
3_19,3.128,0,2015-12-11 20:05:23.0,
3_20,3.125,0,2015-12-11 20:05:23.0,
3_21,3.092,0,2015-12-11 20:05:23.0,
