"BWTID","FIRSTBOXNUM","SECONDBOXNUM","BATTERYNUM","VOLTAGENUM","TEMPREATURENUM","VOLTAGEVALUE","TEMPREATUREVALUE","RECEIVETIME","ROWID"
"10001939","6","null","9","168","null","3.359","-40","2016-06-29 22:54:24.0","30009"
"10001939","6","null","10","168","null","3.36","-40","2016-06-29 22:54:24.0","30010"
"10001939","6","null","11","168","null","3.36","-40","2016-06-29 22:54:24.0","30011"
"10001939","6","null","12","168","null","3.363","-40","2016-06-29 22:54:24.0","30012"
"10001939","6","null","13","168","null","3.357","-40","2016-06-29 22:54:24.0","30013"
"10001939","6","null","14","168","null","3.357","-40","2016-06-29 22:54:24.0","30014"
"10001939","6","null","15","168","null","3.355","-40","2016-06-29 22:54:24.0","30015"
"10001939","6","null","16","168","null","3.357","-40","2016-06-29 22:54:24.0","30016"
"10001939","6","null","17","168","null","3.367","-40","2016-06-29 22:54:24.0","30017"
"10001939","6","null","18","168","null","3.355","-40","2016-06-29 22:54:24.0","30018"
"10001939","6","null","19","168","null","3.357","-40","2016-06-29 22:54:24.0","30019"
"10001939","6","null","20","168","null","3.358","-40","2016-06-29 22:54:24.0","30020"
"10001939","6","null","21","168","null","3.37","-40","2016-06-29 22:54:24.0","30021"
"10001939","6","null","22","168","null","3.358","-40","2016-06-29 22:54:24.0","30022"
"10001939","6","null","23","168","null","3.356","-40","2016-06-29 22:54:24.0","30023"
"10001939","6","null","24","168","null","3.358","-40","2016-06-29 22:54:24.0","30024"
"10001939","7","null","1","168","null","3.36","40","2016-06-29 22:54:24.0","30025"
"10001939","7","null","2","168","null","3.36","40","2016-06-29 22:54:24.0","30026"
"10001939","7","null","3","168","null","3.36","-40","2016-06-29 22:54:24.0","30027"
"10001939","7","null","4","168","null","3.374","-40","2016-06-29 22:54:24.0","30028"
"10001939","7","null","5","168","null","3.361","-40","2016-06-29 22:54:24.0","30029"
"10001939","7","null","6","168","null","3.361","-40","2016-06-29 22:54:24.0","30030"
"10001939","7","null","7","168","null","3.36","-40","2016-06-29 22:54:24.0","30031"
"10001939","7","null","8","168","null","3.36","-40","2016-06-29 22:54:24.0","30032"
"10001939","7","null","9","168","null","3.355","-40","2016-06-29 22:54:24.0","30033"
"10001939","7","null","10","168","null","3.357","-40","2016-06-29 22:54:24.0","30034"
"10001939","7","null","11","168","null","3.356","-40","2016-06-29 22:54:24.0","30035"
"10001939","7","null","12","168","null","3.357","-40","2016-06-29 22:54:24.0","30036"
"10001939","7","null","13","168","null","3.365","-40","2016-06-29 22:54:24.0","30037"
"10001939","7","null","14","168","null","3.355","-40","2016-06-29 22:54:24.0","30038"
"10001939","7","null","15","168","null","3.355","-40","2016-06-29 22:54:24.0","30039"
"10001939","7","null","16","168","null","3.358","-40","2016-06-29 22:54:24.0","30040"
"10001939","8","null","1","168","null","3.358","40","2016-06-29 22:54:24.0","30041"
"10001939","8","null","2","168","null","3.357","38","2016-06-29 22:54:24.0","30042"
"10001939","8","null","3","168","null","3.358","-40","2016-06-29 22:54:24.0","30043"
"10001939","8","null","4","168","null","3.369","-40","2016-06-29 22:54:24.0","30044"
"10001939","8","null","5","168","null","3.36","-40","2016-06-29 22:54:24.0","30045"
"10001939","8","null","6","168","null","3.36","-40","2016-06-29 22:54:24.0","30046"
"10001939","8","null","7","168","null","3.358","-40","2016-06-29 22:54:24.0","30047"
"10001939","8","null","8","168","null","3.358","-40","2016-06-29 22:54:24.0","30048"
"10001939","8","null","9","168","null","3.357","-40","2016-06-29 22:54:24.0","30049"
"10001939","8","null","10","168","null","3.356","-40","2016-06-29 22:54:24.0","30050"
"10001939","8","null","11","168","null","3.358","-40","2016-06-29 22:54:24.0","30051"
"10001939","8","null","12","168","null","3.358","-40","2016-06-29 22:54:24.0","30052"
"10001939","8","null","13","168","null","3.368","-40","2016-06-29 22:54:24.0","30053"
"10001939","8","null","14","168","null","3.357","-40","2016-06-29 22:54:24.0","30054"
"10001939","8","null","15","168","null","3.357","-40","2016-06-29 22:54:24.0","30055"
"10001939","8","null","16","168","null","3.36","-40","2016-06-29 22:54:24.0","30056"
"10001939","9","null","1","168","null","3.357","41","2016-06-29 22:54:24.0","30057"
"10001939","9","null","2","168","null","3.355","40","2016-06-29 22:54:24.0","30058"
"10001939","9","null","3","168","null","3.356","-40","2016-06-29 22:54:24.0","30059"
"10001939","9","null","4","168","null","3.367","-40","2016-06-29 22:54:24.0","30060"
"10001939","9","null","5","168","null","3.355","-40","2016-06-29 22:54:24.0","30061"
"10001939","9","null","6","168","null","3.355","-40","2016-06-29 22:54:24.0","30062"
"10001939","9","null","7","168","null","3.356","-40","2016-06-29 22:54:24.0","30063"
"10001939","9","null","8","168","null","3.355","-40","2016-06-29 22:54:24.0","30064"
"10001939","9","null","9","168","null","3.357","-40","2016-06-29 22:54:24.0","30065"
"10001939","9","null","10","168","null","3.359","-40","2016-06-29 22:54:24.0","30066"
"10001939","9","null","11","168","null","3.357","-40","2016-06-29 22:54:24.0","30067"
"10001939","9","null","12","168","null","3.358","-40","2016-06-29 22:54:24.0","30068"
"10001939","9","null","13","168","null","3.369","-40","2016-06-29 22:54:24.0","30069"
"10001939","9","null","14","168","null","3.36","-40","2016-06-29 22:54:24.0","30070"
"10001939","9","null","15","168","null","3.359","-40","2016-06-29 22:54:24.0","30071"
"10001939","9","null","16","168","null","3.36","-40","2016-06-29 22:54:24.0","30072"
"10001939","1","null","1","168","null","3.376","42","2016-06-29 23:24:25.0","30073"
"10001939","1","null","2","168","null","3.379","41","2016-06-29 23:24:25.0","30074"
"10001939","1","null","3","168","null","3.378","-40","2016-06-29 23:24:25.0","30075"
"10001939","1","null","4","168","null","3.39","-40","2016-06-29 23:24:25.0","30076"
"10001939","1","null","5","168","null","3.378","-40","2016-06-29 23:24:25.0","30077"
"10001939","1","null","6","168","null","3.379","-40","2016-06-29 23:24:25.0","30078"
"10001939","1","null","7","168","null","3.378","-40","2016-06-29 23:24:25.0","30079"
"10001939","1","null","8","168","null","3.378","-40","2016-06-29 23:24:25.0","30080"
"10001939","1","null","9","168","null","3.374","-40","2016-06-29 23:24:25.0","30081"
"10001939","1","null","10","168","null","3.375","-40","2016-06-29 23:24:25.0","30082"
"10001939","1","null","11","168","null","3.376","-40","2016-06-29 23:24:25.0","30083"
"10001939","1","null","12","168","null","3.377","-40","2016-06-29 23:24:25.0","30084"
"10001939","1","null","13","168","null","3.387","-40","2016-06-29 23:24:25.0","30085"
"10001939","1","null","14","168","null","3.377","-40","2016-06-29 23:24:25.0","30086"
"10001939","1","null","15","168","null","3.376","-40","2016-06-29 23:24:25.0","30087"
"10001939","1","null","16","168","null","3.375","-40","2016-06-29 23:24:25.0","30088"
"10001939","2","null","1","168","null","3.376","41","2016-06-29 23:24:25.0","30089"
"10001939","2","null","2","168","null","3.378","41","2016-06-29 23:24:25.0","30090"
"10001939","2","null","3","168","null","3.38","-40","2016-06-29 23:24:25.0","30091"
"10001939","2","null","4","168","null","3.39","-40","2016-06-29 23:24:25.0","30092"
"10001939","2","null","5","168","null","3.379","-40","2016-06-29 23:24:25.0","30093"
"10001939","2","null","6","168","null","3.379","-40","2016-06-29 23:24:25.0","30094"
"10001939","2","null","7","168","null","3.378","-40","2016-06-29 23:24:25.0","30095"
"10001939","2","null","8","168","null","3.378","-40","2016-06-29 23:24:25.0","30096"
"10001939","2","null","9","168","null","3.377","-40","2016-06-29 23:24:25.0","30097"
"10001939","2","null","10","168","null","3.378","-40","2016-06-29 23:24:25.0","30098"
"10001939","2","null","11","168","null","3.378","-40","2016-06-29 23:24:25.0","30099"
"10001939","2","null","12","168","null","3.38","-40","2016-06-29 23:24:25.0","30100"
"10001939","2","null","13","168","null","3.39","-40","2016-06-29 23:24:25.0","30101"
"10001939","2","null","14","168","null","3.379","-40","2016-06-29 23:24:25.0","30102"
"10001939","2","null","15","168","null","3.378","-40","2016-06-29 23:24:25.0","30103"
"10001939","2","null","16","168","null","3.379","-40","2016-06-29 23:24:25.0","30104"
"10001939","3","null","1","168","null","3.378","41","2016-06-29 23:24:25.0","30105"
"10001939","3","null","2","168","null","3.379","41","2016-06-29 23:24:25.0","30106"
"10001939","3","null","3","168","null","3.379","-40","2016-06-29 23:24:25.0","30107"
"10001939","3","null","4","168","null","3.391","-40","2016-06-29 23:24:25.0","30108"
"10001939","3","null","5","168","null","3.381","-40","2016-06-29 23:24:25.0","30109"
"10001939","3","null","6","168","null","3.379","-40","2016-06-29 23:24:25.0","30110"
"10001939","3","null","7","168","null","3.378","-40","2016-06-29 23:24:25.0","30111"
"10001939","3","null","8","168","null","3.39","-40","2016-06-29 23:24:25.0","30112"
"10001939","3","null","9","168","null","3.379","-40","2016-06-29 23:24:25.0","30113"
"10001939","3","null","10","168","null","3.379","-40","2016-06-29 23:24:25.0","30114"
"10001939","3","null","11","168","null","3.379","-40","2016-06-29 23:24:25.0","30115"
"10001939","3","null","12","168","null","3.381","-40","2016-06-29 23:24:25.0","30116"
"10001939","3","null","13","168","null","3.377","-40","2016-06-29 23:24:25.0","30117"
"10001939","3","null","14","168","null","3.381","-40","2016-06-29 23:24:25.0","30118"
"10001939","3","null","15","168","null","3.38","-40","2016-06-29 23:24:25.0","30119"
"10001939","3","null","16","168","null","3.379","-40","2016-06-29 23:24:25.0","30120"
"10001939","3","null","17","168","null","3.387","-40","2016-06-29 23:24:25.0","30121"
"10001939","3","null","18","168","null","3.378","-40","2016-06-29 23:24:25.0","30122"
"10001939","3","null","19","168","null","3.378","-40","2016-06-29 23:24:25.0","30123"
"10001939","3","null","20","168","null","3.379","-40","2016-06-29 23:24:25.0","30124"
"10001939","3","null","21","168","null","3.39","-40","2016-06-29 23:24:25.0","30125"
"10001939","3","null","22","168","null","3.378","-40","2016-06-29 23:24:25.0","30126"
"10001939","3","null","23","168","null","3.379","-40","2016-06-29 23:24:25.0","30127"
"10001939","3","null","24","168","null","3.379","-40","2016-06-29 23:24:25.0","30128"
"10001939","4","null","1","168","null","3.378","41","2016-06-29 23:24:25.0","30129"
"10001939","4","null","2","168","null","3.378","40","2016-06-29 23:24:25.0","30130"
"10001939","4","null","3","168","null","3.378","-40","2016-06-29 23:24:25.0","30131"
"10001939","4","null","4","168","null","3.389","-40","2016-06-29 23:24:25.0","30132"
"10001939","4","null","5","168","null","3.378","-40","2016-06-29 23:24:25.0","30133"
"10001939","4","null","6","168","null","3.379","-40","2016-06-29 23:24:25.0","30134"
"10001939","4","null","7","168","null","3.379","-40","2016-06-29 23:24:25.0","30135"
"10001939","4","null","8","168","null","3.376","-40","2016-06-29 23:24:25.0","30136"
"10001939","4","null","9","168","null","3.378","-40","2016-06-29 23:24:25.0","30137"
"10001939","4","null","10","168","null","3.38","-40","2016-06-29 23:24:25.0","30138"
"10001939","4","null","11","168","null","3.379","-40","2016-06-29 23:24:25.0","30139"
"10001939","4","null","12","168","null","3.381","-40","2016-06-29 23:24:25.0","30140"
"10001939","4","null","13","168","null","3.39","-40","2016-06-29 23:24:25.0","30141"
"10001939","4","null","14","168","null","3.381","-40","2016-06-29 23:24:25.0","30142"
"10001939","4","null","15","168","null","3.38","-40","2016-06-29 23:24:25.0","30143"
"10001939","4","null","16","168","null","3.38","-40","2016-06-29 23:24:25.0","30144"
"10001939","5","null","1","168","null","3.377","41","2016-06-29 23:24:25.0","30145"
"10001939","5","null","2","168","null","3.377","41","2016-06-29 23:24:25.0","30146"
"10001939","5","null","3","168","null","3.378","-40","2016-06-29 23:24:25.0","30147"
"10001939","5","null","4","168","null","3.39","-40","2016-06-29 23:24:25.0","30148"
"10001939","5","null","5","168","null","3.377","-40","2016-06-29 23:24:25.0","30149"
"10001939","5","null","6","168","null","3.378","-40","2016-06-29 23:24:25.0","30150"
"10001939","5","null","7","168","null","3.377","-40","2016-06-29 23:24:25.0","30151"
"10001939","5","null","8","168","null","3.388","-40","2016-06-29 23:24:25.0","30152"
"10001939","5","null","9","168","null","3.378","-40","2016-06-29 23:24:25.0","30153"
"10001939","5","null","10","168","null","3.378","-40","2016-06-29 23:24:25.0","30154"
"10001939","5","null","11","168","null","3.378","-40","2016-06-29 23:24:25.0","30155"
"10001939","5","null","12","168","null","3.378","-40","2016-06-29 23:24:25.0","30156"
"10001939","5","null","13","168","null","3.378","-40","2016-06-29 23:24:25.0","30157"
"10001939","5","null","14","168","null","3.379","-40","2016-06-29 23:24:25.0","30158"
"10001939","5","null","15","168","null","3.379","-40","2016-06-29 23:24:25.0","30159"
"10001939","5","null","16","168","null","3.378","-40","2016-06-29 23:24:25.0","30160"
"10001939","5","null","17","168","null","3.389","-40","2016-06-29 23:24:25.0","30161"
"10001939","5","null","18","168","null","3.378","-40","2016-06-29 23:24:25.0","30162"
"10001939","5","null","19","168","null","3.378","-40","2016-06-29 23:24:25.0","30163"
"10001939","5","null","20","168","null","3.38","-40","2016-06-29 23:24:25.0","30164"
"10001939","5","null","21","168","null","3.389","-40","2016-06-29 23:24:25.0","30165"
"10001939","5","null","22","168","null","3.378","-40","2016-06-29 23:24:25.0","30166"
"10001939","5","null","23","168","null","3.378","-40","2016-06-29 23:24:25.0","30167"
"10001939","5","null","24","168","null","3.379","-40","2016-06-29 23:24:25.0","30168"
"10001939","6","null","1","168","null","3.381","40","2016-06-29 23:24:25.0","30169"
"10001939","6","null","2","168","null","3.381","40","2016-06-29 23:24:25.0","30170"
"10001939","6","null","3","168","null","3.381","-40","2016-06-29 23:24:25.0","30171"
"10001939","6","null","4","168","null","3.393","-40","2016-06-29 23:24:25.0","30172"
"10001939","6","null","5","168","null","3.381","-40","2016-06-29 23:24:25.0","30173"
"10001939","6","null","6","168","null","3.38","-40","2016-06-29 23:24:25.0","30174"
"10001939","6","null","7","168","null","3.379","-40","2016-06-29 23:24:25.0","30175"
"10001939","6","null","8","168","null","3.391","-40","2016-06-29 23:24:25.0","30176"
"10001939","6","null","9","168","null","3.381","-40","2016-06-29 23:24:25.0","30177"
"10001939","6","null","10","168","null","3.381","-40","2016-06-29 23:24:25.0","30178"
"10001939","6","null","11","168","null","3.381","-40","2016-06-29 23:24:25.0","30179"
"10001939","6","null","12","168","null","3.382","-40","2016-06-29 23:24:25.0","30180"
"10001939","6","null","13","168","null","3.378","-40","2016-06-29 23:24:25.0","30181"
"10001939","6","null","14","168","null","3.378","-40","2016-06-29 23:24:25.0","30182"
"10001939","6","null","15","168","null","3.378","-40","2016-06-29 23:24:25.0","30183"
"10001939","6","null","16","168","null","3.378","-40","2016-06-29 23:24:25.0","30184"
"10001939","6","null","17","168","null","3.388","-40","2016-06-29 23:24:25.0","30185"
"10001939","6","null","18","168","null","3.378","-40","2016-06-29 23:24:25.0","30186"
"10001939","6","null","19","168","null","3.378","-40","2016-06-29 23:24:25.0","30187"
"10001939","6","null","20","168","null","3.381","-40","2016-06-29 23:24:25.0","30188"
"10001939","6","null","21","168","null","3.39","-40","2016-06-29 23:24:25.0","30189"
"10001939","6","null","22","168","null","3.379","-40","2016-06-29 23:24:25.0","30190"
"10001939","6","null","23","168","null","3.378","-40","2016-06-29 23:24:25.0","30191"
"10001939","6","null","24","168","null","3.379","-40","2016-06-29 23:24:25.0","30192"
"10001939","7","null","1","168","null","3.381","41","2016-06-29 23:24:25.0","30193"
"10001939","7","null","2","168","null","3.382","40","2016-06-29 23:24:25.0","30194"
"10001939","7","null","3","168","null","3.381","-40","2016-06-29 23:24:25.0","30195"
"10001939","7","null","4","168","null","3.394","-40","2016-06-29 23:24:25.0","30196"
"10001939","7","null","5","168","null","3.381","-40","2016-06-29 23:24:25.0","30197"
"10001939","7","null","6","168","null","3.382","-40","2016-06-29 23:24:25.0","30198"
"10001939","7","null","7","168","null","3.381","-40","2016-06-29 23:24:25.0","30199"
"10001939","7","null","8","168","null","3.383","-40","2016-06-29 23:24:25.0","30200"
"10001939","7","null","9","168","null","3.375","-40","2016-06-29 23:24:25.0","30201"
"10001939","7","null","10","168","null","3.378","-40","2016-06-29 23:24:25.0","30202"
"10001939","7","null","11","168","null","3.378","-40","2016-06-29 23:24:25.0","30203"
"10001939","7","null","12","168","null","3.378","-40","2016-06-29 23:24:25.0","30204"
"10001939","7","null","13","168","null","3.386","-40","2016-06-29 23:24:25.0","30205"
"10001939","7","null","14","168","null","3.378","-40","2016-06-29 23:24:25.0","30206"
"10001939","7","null","15","168","null","3.378","-40","2016-06-29 23:24:25.0","30207"
"10001939","7","null","16","168","null","3.378","-40","2016-06-29 23:24:25.0","30208"
"10001939","8","null","1","168","null","3.379","40","2016-06-29 23:24:25.0","30209"
"10001939","8","null","2","168","null","3.379","38","2016-06-29 23:24:25.0","30210"
"10001939","8","null","3","168","null","3.379","-40","2016-06-29 23:24:25.0","30211"
"10001939","8","null","4","168","null","3.39","-40","2016-06-29 23:24:25.0","30212"
"10001939","8","null","5","168","null","3.379","-40","2016-06-29 23:24:25.0","30213"
"10001939","8","null","6","168","null","3.381","-40","2016-06-29 23:24:25.0","30214"
"10001939","8","null","7","168","null","3.381","-40","2016-06-29 23:24:25.0","30215"
"10001939","8","null","8","168","null","3.378","-40","2016-06-29 23:24:25.0","30216"
"10001939","8","null","9","168","null","3.378","-40","2016-06-29 23:24:25.0","30217"
"10001939","8","null","10","168","null","3.378","-40","2016-06-29 23:24:25.0","30218"
"10001939","8","null","11","168","null","3.379","-40","2016-06-29 23:24:25.0","30219"
"10001939","8","null","12","168","null","3.38","-40","2016-06-29 23:24:25.0","30220"
"10001939","8","null","13","168","null","3.387","-40","2016-06-29 23:24:25.0","30221"
"10001939","8","null","14","168","null","3.379","-40","2016-06-29 23:24:25.0","30222"
"10001939","8","null","15","168","null","3.379","-40","2016-06-29 23:24:25.0","30223"
"10001939","8","null","16","168","null","3.38","-40","2016-06-29 23:24:25.0","30224"
"10001939","9","null","1","168","null","3.378","41","2016-06-29 23:24:25.0","30225"
"10001939","9","null","2","168","null","3.378","40","2016-06-29 23:24:25.0","30226"
"10001939","9","null","3","168","null","3.378","-40","2016-06-29 23:24:25.0","30227"
"10001939","9","null","4","168","null","3.389","-40","2016-06-29 23:24:25.0","30228"
"10001939","9","null","5","168","null","3.378","-40","2016-06-29 23:24:25.0","30229"
"10001939","9","null","6","168","null","3.378","-40","2016-06-29 23:24:25.0","30230"
"10001939","9","null","7","168","null","3.378","-40","2016-06-29 23:24:25.0","30231"
"10001939","9","null","8","168","null","3.377","-40","2016-06-29 23:24:25.0","30232"
"10001939","9","null","9","168","null","3.379","-40","2016-06-29 23:24:25.0","30233"
"10001939","9","null","10","168","null","3.381","-40","2016-06-29 23:24:25.0","30234"
"10001939","9","null","11","168","null","3.379","-40","2016-06-29 23:24:25.0","30235"
"10001939","9","null","12","168","null","3.381","-40","2016-06-29 23:24:25.0","30236"
"10001939","9","null","13","168","null","3.39","-40","2016-06-29 23:24:25.0","30237"
"10001939","9","null","14","168","null","3.381","-40","2016-06-29 23:24:25.0","30238"
"10001939","9","null","15","168","null","3.381","-40","2016-06-29 23:24:25.0","30239"
"10001939","9","null","16","168","null","3.381","-40","2016-06-29 23:24:25.0","30240"
"10001939","1","null","1","168","null","3.381","43","2016-06-29 23:54:26.0","30241"
"10001939","1","null","2","168","null","3.382","41","2016-06-29 23:54:26.0","30242"
"10001939","1","null","3","168","null","3.382","-40","2016-06-29 23:54:26.0","30243"
"10001939","1","null","4","168","null","3.394","-40","2016-06-29 23:54:26.0","30244"
"10001939","1","null","5","168","null","3.382","-40","2016-06-29 23:54:26.0","30245"
"10001939","1","null","6","168","null","3.384","-40","2016-06-29 23:54:26.0","30246"
"10001939","1","null","7","168","null","3.383","-40","2016-06-29 23:54:26.0","30247"
"10001939","1","null","8","168","null","3.382","-40","2016-06-29 23:54:26.0","30248"
"10001939","1","null","9","168","null","3.379","-40","2016-06-29 23:54:26.0","30249"
"10001939","1","null","10","168","null","3.381","-40","2016-06-29 23:54:26.0","30250"
"10001939","1","null","11","168","null","3.381","-40","2016-06-29 23:54:26.0","30251"
"10001939","1","null","12","168","null","3.381","-40","2016-06-29 23:54:26.0","30252"
"10001939","1","null","13","168","null","3.391","-40","2016-06-29 23:54:26.0","30253"
"10001939","1","null","14","168","null","3.381","-40","2016-06-29 23:54:26.0","30254"
"10001939","1","null","15","168","null","3.381","-40","2016-06-29 23:54:26.0","30255"
"10001939","1","null","16","168","null","3.38","-40","2016-06-29 23:54:26.0","30256"
"10001939","2","null","1","168","null","3.381","41","2016-06-29 23:54:26.0","30257"
"10001939","2","null","2","168","null","3.382","41","2016-06-29 23:54:26.0","30258"
"10001939","2","null","3","168","null","3.384","-40","2016-06-29 23:54:26.0","30259"
"10001939","2","null","4","168","null","3.394","-40","2016-06-29 23:54:26.0","30260"
"10001939","2","null","5","168","null","3.383","-40","2016-06-29 23:54:26.0","30261"
"10001939","2","null","6","168","null","3.384","-40","2016-06-29 23:54:26.0","30262"
"10001939","2","null","7","168","null","3.382","-40","2016-06-29 23:54:26.0","30263"
"10001939","2","null","8","168","null","3.382","-40","2016-06-29 23:54:26.0","30264"
"10001939","2","null","9","168","null","3.381","-40","2016-06-29 23:54:26.0","30265"
"10001939","2","null","10","168","null","3.383","-40","2016-06-29 23:54:26.0","30266"
"10001939","2","null","11","168","null","3.382","-40","2016-06-29 23:54:26.0","30267"
"10001939","2","null","12","168","null","3.384","-40","2016-06-29 23:54:26.0","30268"
"10001939","2","null","13","168","null","3.393","-40","2016-06-29 23:54:26.0","30269"
"10001939","2","null","14","168","null","3.384","-40","2016-06-29 23:54:26.0","30270"
"10001939","2","null","15","168","null","3.382","-40","2016-06-29 23:54:26.0","30271"
"10001939","2","null","16","168","null","3.383","-40","2016-06-29 23:54:26.0","30272"
"10001939","3","null","1","168","null","3.382","41","2016-06-29 23:54:26.0","30273"
"10001939","3","null","2","168","null","3.384","41","2016-06-29 23:54:26.0","30274"
"10001939","3","null","3","168","null","3.384","-40","2016-06-29 23:54:26.0","30275"
"10001939","3","null","4","168","null","3.395","-40","2016-06-29 23:54:26.0","30276"
"10001939","3","null","5","168","null","3.384","-40","2016-06-29 23:54:26.0","30277"
"10001939","3","null","6","168","null","3.384","-40","2016-06-29 23:54:26.0","30278"
"10001939","3","null","7","168","null","3.384","-40","2016-06-29 23:54:26.0","30279"
"10001939","3","null","8","168","null","3.394","-40","2016-06-29 23:54:26.0","30280"
"10001939","3","null","9","168","null","3.383","-40","2016-06-29 23:54:26.0","30281"
"10001939","3","null","10","168","null","3.384","-40","2016-06-29 23:54:26.0","30282"
"10001939","3","null","11","168","null","3.384","-40","2016-06-29 23:54:26.0","30283"
"10001939","3","null","12","168","null","3.384","-40","2016-06-29 23:54:26.0","30284"
"10001939","3","null","13","168","null","3.381","-40","2016-06-29 23:54:26.0","30285"
"10001939","3","null","14","168","null","3.384","-40","2016-06-29 23:54:26.0","30286"
"10001939","3","null","15","168","null","3.384","-40","2016-06-29 23:54:26.0","30287"
"10001939","3","null","16","168","null","3.383","-40","2016-06-29 23:54:26.0","30288"
"10001939","3","null","17","168","null","3.392","-40","2016-06-29 23:54:26.0","30289"
"10001939","3","null","18","168","null","3.381","-40","2016-06-29 23:54:26.0","30290"
"10001939","3","null","19","168","null","3.383","-40","2016-06-29 23:54:26.0","30291"
"10001939","3","null","20","168","null","3.383","-40","2016-06-29 23:54:26.0","30292"
"10001939","3","null","21","168","null","3.393","-40","2016-06-29 23:54:26.0","30293"
"10001939","3","null","22","168","null","3.382","-40","2016-06-29 23:54:26.0","30294"
"10001939","3","null","23","168","null","3.383","-40","2016-06-29 23:54:26.0","30295"
"10001939","3","null","24","168","null","3.384","-40","2016-06-29 23:54:26.0","30296"
"10001939","4","null","1","168","null","3.381","41","2016-06-29 23:54:26.0","30297"
"10001939","4","null","2","168","null","3.382","40","2016-06-29 23:54:26.0","30298"
"10001939","4","null","3","168","null","3.382","-40","2016-06-29 23:54:26.0","30299"
"10001939","4","null","4","168","null","3.393","-40","2016-06-29 23:54:26.0","30300"
"10001939","4","null","5","168","null","3.382","-40","2016-06-29 23:54:26.0","30301"
"10001939","4","null","6","168","null","3.383","-40","2016-06-29 23:54:26.0","30302"
"10001939","4","null","7","168","null","3.383","-40","2016-06-29 23:54:26.0","30303"
"10001939","4","null","8","168","null","3.381","-40","2016-06-29 23:54:26.0","30304"
"10001939","4","null","9","168","null","3.383","-40","2016-06-29 23:54:26.0","30305"
"10001939","4","null","10","168","null","3.384","-40","2016-06-29 23:54:26.0","30306"
"10001939","4","null","11","168","null","3.383","-40","2016-06-29 23:54:26.0","30307"
"10001939","4","null","12","168","null","3.384","-40","2016-06-29 23:54:26.0","30308"
"10001939","4","null","13","168","null","3.394","-40","2016-06-29 23:54:26.0","30309"
"10001939","4","null","14","168","null","3.384","-40","2016-06-29 23:54:26.0","30310"
"10001939","4","null","15","168","null","3.384","-40","2016-06-29 23:54:26.0","30311"
"10001939","4","null","16","168","null","3.384","-40","2016-06-29 23:54:26.0","30312"
"10001939","5","null","1","168","null","3.381","41","2016-06-29 23:54:26.0","30313"
"10001939","5","null","2","168","null","3.381","41","2016-06-29 23:54:26.0","30314"
"10001939","5","null","3","168","null","3.382","-40","2016-06-29 23:54:26.0","30315"
"10001939","5","null","4","168","null","3.394","-40","2016-06-29 23:54:26.0","30316"
"10001939","5","null","5","168","null","3.381","-40","2016-06-29 23:54:26.0","30317"
"10001939","5","null","6","168","null","3.382","-40","2016-06-29 23:54:26.0","30318"
"10001939","5","null","7","168","null","3.382","-40","2016-06-29 23:54:26.0","30319"
"10001939","5","null","8","168","null","3.392","-40","2016-06-29 23:54:26.0","30320"
"10001939","5","null","9","168","null","3.381","-40","2016-06-29 23:54:26.0","30321"
"10001939","5","null","10","168","null","3.382","-40","2016-06-29 23:54:26.0","30322"
"10001939","5","null","11","168","null","3.382","-40","2016-06-29 23:54:26.0","30323"
"10001939","5","null","12","168","null","3.382","-40","2016-06-29 23:54:26.0","30324"
"10001939","5","null","13","168","null","3.381","-40","2016-06-29 23:54:26.0","30325"
"10001939","5","null","14","168","null","3.382","-40","2016-06-29 23:54:26.0","30326"
"10001939","5","null","15","168","null","3.383","-40","2016-06-29 23:54:26.0","30327"
"10001939","5","null","16","168","null","3.382","-40","2016-06-29 23:54:26.0","30328"
"10001939","5","null","17","168","null","3.394","-40","2016-06-29 23:54:26.0","30329"
"10001939","5","null","18","168","null","3.382","-40","2016-06-29 23:54:26.0","30330"
"10001939","5","null","19","168","null","3.383","-40","2016-06-29 23:54:26.0","30331"
"10001939","5","null","20","168","null","3.384","-40","2016-06-29 23:54:26.0","30332"
"10001939","5","null","21","168","null","3.393","-40","2016-06-29 23:54:26.0","30333"
"10001939","5","null","22","168","null","3.382","-40","2016-06-29 23:54:26.0","30334"
"10001939","5","null","23","168","null","3.382","-40","2016-06-29 23:54:26.0","30335"
"10001939","5","null","24","168","null","3.382","-40","2016-06-29 23:54:26.0","30336"
"10001939","6","null","1","168","null","3.385","40","2016-06-29 23:54:26.0","30337"
"10001939","6","null","2","168","null","3.385","40","2016-06-29 23:54:26.0","30338"
"10001939","6","null","3","168","null","3.385","-40","2016-06-29 23:54:26.0","30339"
"10001939","6","null","4","168","null","3.397","-40","2016-06-29 23:54:26.0","30340"
"10001939","6","null","5","168","null","3.384","-40","2016-06-29 23:54:26.0","30341"
"10001939","6","null","6","168","null","3.385","-40","2016-06-29 23:54:26.0","30342"
"10001939","6","null","7","168","null","3.385","-40","2016-06-29 23:54:26.0","30343"
"10001939","6","null","8","168","null","3.396","-40","2016-06-29 23:54:26.0","30344"
"10001939","6","null","9","168","null","3.385","-40","2016-06-29 23:54:26.0","30345"
"10001939","6","null","10","168","null","3.385","-40","2016-06-29 23:54:26.0","30346"
"10001939","6","null","11","168","null","3.385","-40","2016-06-29 23:54:26.0","30347"
